Res DU,Res BE,Res FR,Res GB,
168377.0881,1061.351053,23200.47,32909.50239,
134792.1405,-2815.348746,2929.57,30439.27646,
113109.004,-4646.855022,-27240.11,28785.64319,
46068.06204,-2853.030161,-88255.39,5258.984601,
13444.16473,7286.279405,-101350.08,-7012.475714,
-3473.263872,8111.665987,-109692.33,-17413.93796,
-8966.863463,-145.2245785,-107633.43,-11359.0814,
-8759.526063,-3073.649335,-97563.58,-6151.467559,
-16066.45278,-2497.243503,-98029.90,2032.065489,
-29464.21199,368.6054754,-94325.33,-2664.102228,
-3680.38538,9880.169944,-55826.86,14832.74775,
-21898.19552,15488.6373,-58160.34,6035.923673,
8539.120871,16331.34689,-35791.93,10840.5807,
46816.14765,18272.17181,-23476.00,14066.23477,
70104.65221,21154.98694,-29110.32,9277.046915,
82433.58312,19653.64548,-43593.39,-7368.401952,
90902.49484,12457.33493,-61024.93,-27656.55416,
103431.8319,8708.613284,-64252.20,-26105.72918,
102457.8295,5844.951605,-45044.20,-24294.50371,
96976.75554,7392.777604,-27403.71,-16094.30171,
96840.34067,9235.034315,6669.42,600.7264683,
137734.8879,15047.87086,71332.15,28513.58989,
115855.7286,8901.131975,56544.84,20851.91252,
119192.9331,8047.099192,66726.72,26160.17058,
112760.8383,7336.516173,74251.70,27236.16775,
113444.1587,7352.376055,78835.49,20585.49629,
108979.6265,2271.567803,81441.32,18439.37311,
69444.74081,1323.406297,54201.53,5452.072208,
71225.6115,5134.455928,50602.26,2190.736306,
82660.15994,10248.75182,46586.30,-5159.732208,
101624.3558,12418.50074,55443.11,652.8467454,
102103.7823,11623.79244,62417.46,-5874.040274,
95074.2862,6541.32295,57972.01,-9202.628889,
96200.89299,-757.9969468,51629.26,-15787.59394,
134593.7281,9434.477898,73280.74,-1690.966224,
110773.9106,4324.419973,40491.13,-15908.05949,
85894.57025,-883.4741804,23608.01,-22889.00632,
56823.67926,-6477.629653,3859.26,-24997.03638,
22495.74198,-12290.90328,-17071.33,-28691.8512,
-11547.73962,-16203.1848,-32052.98,-30848.72515,
-23827.5337,-18505.8379,-44899.56,-38614.81621,
-25181.81137,-17593.22309,-52821.74,-41701.90907,
-26678.79597,-14663.76795,-49365.36,-40897.84857,
-9740.637309,-13684.86387,-33788.67,-37029.9008,
-17075.59446,-13017.04375,-11315.90,-28799.76491,
43936.42183,-5567.628018,35139.07,-3197.004316,
43312.17543,-11395.64656,692.09,-17792.94741,
58285.73446,-11047.91828,-4485.13,-17141.55782,
59112.41424,-11539.4592,-8569.14,-17936.03475,
33801.54705,-12009.65399,-7108.88,-17861.34324,
-9760.006845,-12937.55785,-12215.43,-19373.96296,
-48631.04373,-17891.79384,-40590.16,-34613.75167,
-56069.1602,-18737.64681,-45282.68,-39217.29436,
-63361.17613,-19346.08893,-47205.86,-39774.32654,
-67856.12379,-18630.21169,-46077.75,-42965.08217,
-83463.95667,-17858.61394,-49347.33,-42860.96382,
-80513.33333,-17399.7559,-47816.05,-36684.01978,
-71035.08434,-17073.17351,-48685.52,-28983.77975,
-39349.31929,-10139.20795,-21247.61,-6157.739408,
-42687.70042,-12709.5831,-38050.63,-21499.12289,
-16115.86309,-9705.761201,-31898.94,-15145.78944,
-16061.8835,-10821.14999,-41334.69,-14225.96848,
-30046.75345,-13596.39361,-68150.41,-17072.98228,
-42747.46622,-16243.45063,-93376.96,-20595.85519,
-60375.2193,-18267.47818,-109621.40,-22657.16281,
-52486.12325,-17058.42673,-107498.62,-21857.00365,
-31087.50708,-15478.98141,-104533.76,-30018.66433,
-24962.53379,-14600.41638,-91867.75,-27713.74318,
-15102.47744,-12927.9071,-64930.81,-13534.3806,
32663.42631,-3976.913047,-5715.30,22566.84558,
-1683.028053,-324.5056977,-39400.38,13121.05885,
-5324.406828,16366.4746,-42875.63,6441.802391,
-12649.08619,8688.091448,-42737.89,-5624.784825,
-19896.94951,-302.0407084,-34400.23,-12252.64363,
-31552.35675,-9173.434528,-32758.56,-18256.65809,
-76966.62919,-14610.98247,-45522.53,-32254.04391,
-91312.91389,-13613.594,-54120.55,-36099.56841,
-98632.63251,-12356.2924,-62321.22,-38899.93448,
-100344.4551,-13170.88192,-58488.90,-37521.77539,
-98392.36534,-12780.67214,-41869.51,-35606.24285,
-87781.50255,-12095.01093,-16995.15,-28832.12664,
-77916.35567,-7140.083793,-497.97,-23434.78239,
-28379.27314,1490.348768,43491.75,1401.374951,
-32280.58817,7230.301359,45669.15,1444.192739,
-3699.988648,11234.19473,77095.61,11084.3829,
-9532.73811,5708.420715,76062.69,3858.068509,
-25398.0823,6328.116403,70792.53,-12089.20815,
-27807.52849,6775.634053,71709.06,-27019.28485,
-27447.35904,11122.13442,70675.77,-28753.36018,
-12230.93132,14527.2937,72177.02,-24553.36772,
7087.019187,14421.45867,78769.54,-12406.09506,
26708.30584,15118.81442,97935.54,6760.290916,
62820.03097,18893.1506,118833.81,28226.60135,
137338.6137,25166.8068,171631.20,61698.31812,
106018.6441,18934.33959,144014.14,49052.40165,
110189.985,17570.66657,141885.72,45604.80667,
120212.5185,13585.29013,133428.98,40223.1417,
128610.302,14224.82463,118168.61,33443.77468,
139014.9275,10966.72396,108335.22,34165.6677,
113143.0469,6834.701119,77930.19,28718.87023,
104936.5247,11229.34131,67093.04,26736.93962,
104522.1949,7785.601231,55275.76,22665.59356,
110300.0553,8197.547515,52327.46,23008.99167,
108999.5599,8380.996472,51209.76,27980.39767,
117382.4188,11317.83396,57232.31,36853.8417,
131848.0175,15189.8035,67428.44,47563.71535,
177968.7543,24754.68263,109418.48,70133.73901,
166506.3467,23906.94273,99255.15,66993.1255,
191207.7489,27522.75615,117139.45,78319.58418,
189514.9846,28167.09663,115765.55,77844.04635,
179299.3979,26716.96235,105776.44,69333.58255,
171110.4824,24751.71965,97821.11,55181.87751,
163967.447,23854.67139,91735.11,42750.29564,
164322.0351,25449.59353,95085.13,41574.59711,
172475.5532,27338.10872,102819.36,46727.84982,
187253.7499,27317.44619,116310.23,54066.14564,
208770.9102,30368.14842,137494.31,73234.67048,
258881.6887,40027.38444,187479.08,102048.3376,
223739.2521,35573.87543,161929.30,83757.85684,
216440.8898,34847.30359,153402.42,80687.83304,
201037.6419,32512.30914,140155.31,75163.29533,
187513.1115,31004.85196,127180.64,67885.34936,
175459.0979,29075.97997,116747.86,58824.95007,
137907.1502,23756.3901,84821.73,38334.14211,
127794.7593,22446.40839,77602.78,27560.61769,
116763.2183,21051.24099,72320.30,19796.08656,
107083.2026,19917.19287,70491.86,13082.16456,
108526.7211,19518.68554,76286.12,6950.271483,
117747.315,20591.18358,87483.07,3599.222682,
121589.364,20458.20631,91075.69,-816.1450141,
159407.0238,24527.19081,128285.40,13260.83009,
152875.0601,24657.85898,127480.51,7721.113201,
155545.8518,20857.06145,145285.67,16475.10856,
129823.1338,17529.47597,136104.10,10479.44711,
85628.8444,11078.3475,118097.92,-1330.939644,
59059.64488,4377.209748,106955.64,-9356.450647,
33124.56708,-3163.407932,86270.54,-14410.16206,
12072.00582,-4930.416838,77809.28,-19508.10127,
-951.060378,-9066.420773,70125.43,-20725.33376,
5706.309482,-6861.284957,80130.34,-19228.14862,
41647.02187,-4980.166142,103776.84,-13430.98171,
78964.95016,2260.647768,148008.14,10107.99405,
53316.73114,-3573.722021,114948.32,-2460.574513,
55273.05029,-4936.147959,98496.98,-4002.28234,
48839.39671,-7234.288191,79108.89,-2729.06866,
33131.5781,-9720.534896,60012.58,-9409.017961,
17088.63251,-11732.01614,48205.65,-14962.6288,
-35444.98668,-19015.49628,9423.95,-32178.48694,
-45585.84484,-19267.32768,3168.22,-33369.02249,
-53953.63401,-19854.24965,-3634.45,-31966.72419,
-51491.91855,-18118.03374,3578.57,-28458.71805,
-44433.93959,-13253.71348,21047.07,-20161.4532,
-41987.80115,-13001.77618,24860.71,-13958.72381,
-43244.34316,-10607.91281,29016.53,-9486.706877,
-4742.74768,-2904.861223,69683.96,3819.787657,
-6679.190519,-1561.624675,67634.99,2214.933496,
14412.89356,2771.693992,82744.35,6808.261498,
10193.87142,442.7281514,66162.20,55.27594025,
-15513.15413,-3948.772821,33780.31,-17999.97233,
-25134.08955,-5809.196572,23012.31,-27905.92532,
-31532.4668,-8992.389199,16705.51,-33362.54521,
-31963.50609,-12422.44024,17741.01,-38225.44309,
-18087.2778,-10703.71831,34391.87,-29487.62985,
-13545.7739,-7089.269093,57977.09,-22694.4971,
1453.886365,-3119.964871,85008.99,-9110.721297,
54410.58642,3693.269062,141686.08,15752.37463,
24357.70827,-1890.171689,122000.24,6290.302145,
19001.54154,-2300.822805,117014.38,4105.307508,
448.2757353,-2894.604573,104629.69,-1445.600372,
-18567.13613,-6358.052778,89299.57,-8130.360387,
-31057.68233,-9035.291514,79137.34,-14941.11666,
-66473.23108,-14115.92622,45922.90,-30122.18655,
-44556.78618,-16391.57267,35064.54,-33617.91748,
-54192.07981,-17958.49648,27461.24,-37409.06675,
-62687.0007,-19340.632,24670.53,-41135.20784,
-50893.96732,-17298.98757,38605.17,-37689.78054,
-46485.80924,-16913.42873,40742.08,-35096.34517,
-46894.1945,-17043.06474,40980.35,-33176.07456,
-27807.47206,-12289.21721,70052.83,-14959.3789,
-43623.54266,-15815.26611,50818.07,-20355.5758,
-39749.38447,-15328.99772,50496.88,-17604.35877,
-38590.26055,-14399.34564,40771.20,-15789.61313,
-43369.4937,-14247.50462,23360.88,27917.01406,
-56790.35972,-16486.41998,-3549.75,-15511.78768,
-63829.7949,-17321.02541,-18130.35,-23858.86075,
-56269.34102,-17497.17538,-21603.33,-24646.80945,
-46759.93551,-19225.65544,-21395.08,-26363.26719,
-37073.37164,-16732.04429,-2601.99,-19710.74622,
-27496.26829,-13617.52682,23792.20,-6307.48016,
6420.454208,-2317.789768,77956.72,31390.00301,
-23771.59672,3604.606484,57477.85,23229.04463,
-26838.50118,9223.504268,62787.21,23403.40399,
-29836.56354,6227.096049,76418.36,28302.02178,
-33501.82006,10743.82657,91673.70,26598.60636,
-37295.54156,12031.8444,100526.21,33849.81425,
-77815.95103,7648.504826,77006.48,20133.42045,
109241.7574,4789.197827,48792.50,41536.34143,
103735.5893,6415.681035,50833.78,39415.64935,
112912.4949,10420.27287,58651.93,42730.1518,
131126.1811,14820.91569,75100.48,49550.78303,
134024.7604,16629.04375,73681.80,46756.52535,
139072.9993,15651.85036,71575.26,45441.21896,
172946.5412,19932.98002,97130.33,59379.94907,
142810.7388,12170.11178,65317.06,45824.19815,
134405.2284,8665.921629,60781.61,46205.19685,
122558.2619,9658.546359,56247.42,44342.30902,
107574.1192,10085.37414,47311.78,38369.81864,
90716.42648,11465.49657,35782.89,20411.52299,
88206.94852,13552.03136,28353.03,7190.601771,
87460.16035,13809.46648,19826.95,-1269.985273,
115656.6864,14439.74693,35632.79,3156.171355,
136368.4355,10234.95378,39748.91,11251.05266,
168217.8668,10542.50406,58086.46,22535.95695,
226863.5543,24199.12888,108952.45,53712.82217,
196578.0415,20255.76269,85864.01,43968.27584,
195082.6567,18757.93283,82309.75,47036.28099,
190964.3475,17182.99971,79597.74,43835.1755,
185253.3554,16171.44542,72808.96,42858.93998,
174919.92,15029.27579,70985.59,41850.79804,
135914.6544,12147.11298,38250.34,21656.43423,
129538.3556,14478.04637,29900.71,21421.26421,
122472.9599,14514.70867,25950.53,19814.58585,
125032.8427,14648.18234,28820.44,16137.7549,
140239.2421,16694.46798,41821.72,17551.08606,
147938.0172,18009.40009,46074.86,24550.56454,
151397.5904,18224.61002,46105.89,33175.34349,
196804.2385,25640.05112,88538.13,56577.3232,
195035.6091,25372.0226,90705.01,59462.87285,
214511.5909,29294.21751,109664.59,71728.39937,
196094.9461,27144.25498,99438.41,64597.96416,
170849.6419,22313.31905,82299.72,44609.48755,
152908.821,19184.06478,69758.41,31741.20924,
135182.2294,16808.06002,49679.80,16608.5492,
133612.1825,17693.71805,49547.20,16823.94739,
150126.7112,21782.30065,57843.48,31479.09242,
167521.6132,25530.63481,71064.28,51142.81393,
197068.3682,32076.82543,103610.10,66227.05499,
252039.0719,41906.12402,166185.69,96618.4519,
222716.4654,37753.19852,157203.98,81959.748,
221734.269,37148.41535,158108.97,76051.63434,
212329.89,35186.16322,151952.28,67699.5017,
196944.2155,33226.5414,145056.02,56203.02236,
175168.9274,31277.62777,138194.78,48279.45422,
122464.837,24053.94109,103522.76,29205.69604,
-52351.0251,-11074.60021,-3957.73,-16200.04981,
-62352.29704,-11158.58149,4046.56,-19652.86324,
-59062.4985,-12045.57533,7942.84,-17804.39349,
-42287.3904,-10916.33208,20598.11,-12768.20015,
-37730.50874,-9468.961948,16729.49,-8255.235077,
-33737.52647,-6784.596668,12592.07,-9274.119034,
25998.17365,-388.9509641,44345.55,3538.114918,
43833.46014,3321.173147,50273.87,6281.824941,
58887.97861,6757.766997,70439.43,17340.44604,
22802.35717,6107.718012,56321.43,6262.635179,
660.5162405,7084.839895,37492.41,-16443.52206,
-20082.27094,5613.771314,26889.24,-33931.06878,
-29535.81034,2426.210114,17336.11,-43848.42042,
-21764.59387,1715.508578,30759.68,-42540.63614,
-10503.15838,1041.245264,46378.97,-32420.43992,
2913.187532,2808.593791,67045.87,-20755.47826,
22165.37684,7279.228743,98211.39,-4591.428837,
79222.62203,20463.71865,165699.33,33651.76437,
50212.22967,12018.21467,150258.46,24637.39609,
78804.29646,12566.80516,143913.35,18531.20014,
83672.46502,8470.73773,133498.39,16183.53515,
79120.58299,4652.059631,117330.38,10480.77996,
66361.71633,7494.72158,95838.32,3042.450559,
22689.36707,-8025.635953,55632.00,-16621.48352,
30245.48387,-10054.95266,46651.84,-19979.38622,
47896.65669,-10769.57412,41424.71,-25494.08114,
67159.22956,-10682.89157,45202.43,-24785.15713,
85775.23417,-9347.465708,57472.18,-15479.86735,
85720.50831,-9137.876183,58103.56,-13122.0036,
85727.41495,-9559.088909,61851.72,-8192.406452,
126499.393,-4015.512568,94710.73,10349.92895,
129321.1237,-3106.39484,93990.59,17710.11718,
132292.346,-548.3849622,105258.99,33572.12477,
90010.69859,-2363.806635,80962.21,31003.26858,
53061.64153,-4388.992466,49308.45,16981.1293,
20692.66622,-3540.113117,23661.49,-1537.699092,
22489.40293,-3157.729422,11541.28,-5958.876785,
8171.903106,-4485.199877,3491.43,2378.481905,
21567.0217,-800.6897845,22335.37,16874.688,
34873.7307,2721.99222,46557.01,27900.85621,
54299.70875,8650.130778,73879.17,52844.87217,
119209.9106,24364.05381,137251.76,92542.01457,
114726.6299,20973.48036,127440.76,87448.60436,
130835.376,24748.92864,137182.39,91279.4406,
144331.4088,28591.88663,137808.86,94096.62102,
159718.7699,31595.5276,136162.08,90074.36067,
163505.6668,32366.97257,131478.04,84182.43582,
118249.7586,25661.86601,85315.97,60201.6978,
112470.1166,23156.81237,74611.20,53642.70704,
109254.892,21131.98492,67307.54,50638.22371,
107155.6445,19197.39362,65788.00,47221.62885,
141218.854,24439.0637,93404.31,60104.04332,
136511.7365,21557.08805,95466.93,61514.10739,
138967.5294,21052.95708,97252.43,61554.94378,
173461.0342,29009.59325,133938.62,80106.49248,
181909.7103,31335.5439,140795.33,84907.48019,
206752.5985,35202.5516,156754.83,97809.6392,
199575.8982,31959.07747,137312.46,91378.93853,
187973.0048,29632.98251,113475.26,78968.83926,
167421.8604,26535.73012,93037.38,65582.84114,
159307.5812,22624.43099,85418.13,64402.98183,
162286.3942,23113.84347,82088.21,64546.05126,
163663.6927,27653.51492,86977.43,66765.00749,
179847.6734,32938.83422,107605.32,74656.52269,
192741.3058,35489.90624,132661.68,82814.89686,
228893.7321,43122.65765,187780.76,105729.257,
192796.9202,40154.00078,179751.56,92502.00828,
181049.9902,38395.5125,174285.42,88613.91557,
158049.2032,33913.45933,166656.13,82599.76249,
134731.0797,34407.07045,158647.10,74589.19413,
96916.45899,30833.21028,144948.62,61311.64709,
42678.94719,8665.477163,102645.19,33791.29524,
29217.38149,-4068.872152,96470.50,26139.04059,
6542.532281,-2319.034875,89424.93,16360.59556,
8114.964309,-1360.981366,91286.32,22899.48817,
9371.401536,-2136.59835,101484.28,29976.72402,
-3715.468966,-6488.123339,94723.65,28232.82288,
-9171.379082,2677.013781,81801.01,30061.62778,
19031.39484,13170.74856,93802.48,50474.86615,
14380.49,11824.01816,72430.86,43606.72404,
32392.91855,13492.44224,79124.31,53217.16247,
22687.79629,14383.13543,55135.38,46382.58325,
1986.088311,10272.59996,13259.83,27744.65295,
-13767.46293,-1025.800247,-18106.93,10383.33799,
-20426.71186,-2085.792859,-31573.00,-320.1845381,
-16793.89281,-9104.904837,-43447.94,495.4935401,
-5777.800844,-9985.25689,-39588.69,7102.330915,
13325.95113,-7581.326069,-14115.98,22558.2315,
48330.2144,-221.8550595,16496.55,39491.03545,
107052.1928,11279.59121,77129.99,72339.46362,
80476.25927,6660.366948,63198.30,63207.4716,
81685.27739,10323.98164,67971.02,55386.28636,
86679.95146,4593.257658,76536.15,53340.378,
84933.6876,1716.30812,80267.14,50241.22718,
79022.45715,1151.885723,78184.57,48121.03331,
40396.15847,-4372.141221,37051.90,29469.30284,
39261.16215,-6380.603242,32617.54,26489.64693,
44228.92061,-6493.095112,24961.69,24466.52347,
38753.29445,-2652.814497,21625.44,28336.55349,
48899.70253,-2356.694249,23387.78,26295.10728,
35509.1024,-1530.866258,23763.96,23810.27784,
35284.93269,-1902.736612,18826.23,27751.74895,
55028.01396,-1356.646875,30452.74,39876.41242,
58875.67486,-4659.579552,18213.62,32704.38149,
90650.88457,-2774.199787,36335.41,45173.75381,
86346.30488,-4432.03842,28109.07,43405.11565,
79873.45944,-9021.885584,16903.40,29003.62747,
76178.95529,-13271.20888,16273.51,18642.04414,
76730.15685,-15105.37445,13392.95,14910.95638,
84944.59709,-13013.4501,13250.02,17730.96489,
100763.1878,-8727.557497,18036.81,22610.91305,
120480.1232,-3070.67311,26142.10,31617.45663,
146625.0103,1556.438243,45976.07,41797.48144,
199323.7112,12476.87575,103223.30,72048.68078,
165063.9877,6027.447733,78500.79,63940.12785,
164060.636,1057.109888,74482.44,64690.9937,
157950.9997,600.0689982,69560.80,63295.13291,
146004.632,1103.591278,65922.61,58543.48058,
143035.5033,3497.377029,61480.68,57207.08975,
117592.1692,2751.659315,42548.35,43757.30926,
109673.5543,4856.260905,49159.62,41726.34964,
104670.3923,6560.866776,51628.54,39827.00062,
103919.6047,9023.572672,51006.22,38772.9147,
105673.3751,10867.79958,53460.63,38350.51417,
117734.3369,14098.95195,59831.76,39588.07707,
129141.1953,14109.32597,63131.29,41070.82168,
166068.1935,18864.6928,91282.39,56353.19659,
137658.5007,11369.90941,60936.65,43557.00401,
129838.588,7956.669382,56899.08,44195.6895,
118838.6105,9080.841343,53084.99,42705.51129,
99311.99523,8802.170422,40287.36,34734.1484,
74050.24895,8877.045814,21613.39,13077.72769,
75700.00039,11609.55719,17719.68,1687.036408,
83367.31921,13173.80076,16347.23,-3071.001676,
98677.20305,11802.63615,21196.91,-4315.491227,
125674.7426,8574.099189,30657.19,6545.393279,
159041.2549,9117.269749,50284.55,18497.87484,
223565.334,23686.877,106148.32,52261.47125,
193861.6525,19833.87596,83554.55,42772.95432,
194689.7467,18696.90935,81975.70,46863.38461,
189859.4782,17011.40069,78658.38,43348.98812,
183040.6937,15827.79338,70927.76,41885.27892,
173325.7628,14781.68469,69630.24,41149.30411,
137495.872,12392.69442,39594.68,22352.23423,
132362.8187,14916.71826,32302.05,22664.14273,
123214.3423,14629.85396,26580.85,20140.82422,
122562.0188,14264.43472,26719.75,15050.49199,
123988.2181,14170.49538,28005.17,10399.97516,
133776.9203,15810.01742,34035.16,18319.10651,
142612.0067,16860.10693,38636.43,29309.32969,
190453.5416,24653.71419,83138.80,53782.75851,
182503.1329,23425.58363,80049.96,53948.0741,
200250.3447,27079.28049,97539.75,65452.87157,
185468.7076,25493.87684,90404.04,59921.98743,
163767.8608,21213.43628,76278.82,41493.21613,
145691.5565,18063.13986,63622.33,28565.3196,
137015.8313,17092.83969,51238.72,17415.40857,
137800.9157,18344.27692,53108.44,18667.16021,
150176.7418,21790.07097,57886.01,31501.1079,
170058.9783,25924.71705,73221.53,52259.35769,
188125.1229,30687.83566,96006.60,62291.66366,
